식당ID,작성자,작성일,리뷰내용
1005495070,사이보그65,6.9.화,"고기가 맛있어요
직접 구워주셔서 편하고 맛있게 즐길수 있답니다"
1005495070,L Chu,6.9.화,항상 방문하는 고기집! 맛있어용ㅎㅎ
1005495070,ky****,6.9.화,"예전에 왔었는데 오랜만에 친구들 데리고 방문했어요~ 여전히 맛있네요^^
자주 오겠네~~"
1005495070,wbm****,6.8.월,너무 맛있어요!! 또 오겠습니다 ㅎㅎ
1005495070,뚜비투비툽,6.8.월,"고기 질이 너무 좋네요!
맛있어서 다시 또 오고싶어요! 하지만 예약하고 와야할듯 싶네요"
1005495070,럭90,6.8.월,"고기 퀄리티는 물론이고 비주얼, 분위기까지 모두 만족스러운 곳입니다. 데이트 코스나 깔끔한 모임 장소를 찾으시는 분들께 강력 추천합니다. 재방문 의사 100%입니다!"
1005495070,소나무솔솔,6.8.월,"찬도 잘나오고 직원들이 너무친절해요^^
찬도 잘나오고 너무맛있습니다"
1005495070,채민아빠81,6.6.토,"항상 방문하지만 너무 만족해요. 
오늘은 대기 별로 안하고 바로 착석할 수 있어서 너무 좋았어요 ~~"
1005495070,rkd****,6.6.토,"두번째 방문입니당
너어어어어무 맛있어여🥹👍🏻"
1005495070,son****,6.6.토,짱맛잇어여....
1005495070,fod****,6.6.토,고기질이 좋네요. 넘 맛있어요😊
1005495070,아이리스9260,6.6.토,돼지가리비 넘 맛있어요🤩
1005495070,acms,6.6.토,맛있어요
1005495070,hoo****,6.6.토,매장깔끔하고 고기질이 좋아요
1005495070,dms****,6.7.일,"가리비 육즙팡팡 너무 맛있어요!!
제일 먼저 주문해서 가리비부터 드세요☺️
차돌 된장찌개도 후식으로 강추여🤩
강남에서 가족식사하기 좋습니당"
1005495070,lgy****,6.8.월,"분위기 좋고
청모하기 좋아요
고기 질도 좋고
편하게 구워주세요"
1005495070,ToFu,6.8.월,깔끔하고 맛잇습니다
1005495070,zhaojj,6.6.토,대표고기메뉴 맛있습니다!
1005495070,휘4256,6.7.일,고기가 너무 맛있고 친절하셔서 기분좋게 모임하고갑니다
1005495070,lsm****,6.5.금,"청모로 왔어요!!! 매장이 까끔하고 ㅎㅎ 
고기가 질이 진짜 좋아요!!! ㅎㅎ 
구워줘서 편하게먹를수잌ㅅ었어용 ㅎㅎ"
1005495070,eyoungg,6.6.토,고기 질이 너무 좋고 사이드 반찬도 퀄리티가 좋아요! 직원분이 직접 구워주시는 점도 좋네요! 강남에서 고기먹을땐 영동그집으로 와야겠어요!
1005495070,purple2083,6.5.금,쾌적하네요 동료들과 한 잔
1005495070,님71,6.5.금,친절히 응대해주시고 다 구워주시고 맛있습니다
1005495070,에어연탄,6.5.금,"돼지고기 특수부위가 있어서 맛있어요~
친절하시고 직접 잘 구워주세요 ^^"
1005495070,완소남07,6.3.수,
1005495070,abc****,6.4.목,너무 맛있구 가리비 특이해서 또 올게요!!
1005495070,hob****,6.3.수,5번째 방문이에요 맛도 친절도도 항상 대만족입니다
1005495070,포크테90,6.3.수,
1005495070,쪼미95,6.2.화,"생각보다 덜 기다려서 너무 좋았고 
고기 너무 잘 구워 주셔서 너무 좋았고아 너무 맛있어요 ♡
무슨일이래요 
이래서 사람이 마너은거였어요 ㅋㅋ
강추 강추 
너무 좋습니당 ♡♡♡♡♡"
