식당ID,작성자,작성일,리뷰내용
2028075615,최율리아나3,6.5.금,"고기질도 좋고 직원들이 너무나 친절해요.
저렴한데 고기까지 구워주고 짱좋습니다.
가게가 깔끔하고 서비스좋고 소주가 2000원이예요 ㅎㅎ
맛있게 잘먹었습니다"
2028075615,찐스부인50,6.5.금,"두번째 방문이예요~ 처음엔 오픈기념 이벤트로 방문했다가 서비스에 친절에 너무 마음에
들어서 또 방문했습니다ㅋ이번엔 아이들도 함께왔는데 요즘 비싼 물가에 가성비
짱🧡 소주 2천원 생맥 3500원 카톡 친구이벤트하몀 비빔면 무료 영수증이벤트 뽑기무료 하..나열하기 넘 힘들다ㅋㅋㅋ 여튼 이벤트
천국이예요~ 무조건 한번은
와봐야하는곳ㅋㅋㅋㅋㅋㅋ꼭 오세요 두번오세요ㅋ
맛있게 먹느라
사진이
없는데 다음엔
제대로 찍을께요~"
2028075615,숑숑36,6.5.금,새로 생겨서 와봤는데 밑반찬도 괜찮고 사이드 메뉴도 많아서 너무 좋아요~ 재방문의사 있습니당
2028075615,mik****,6.3.수,"n번째 방문하는 집근처 맛집이에요! 
계속 방문 하는 이유. 
1. 고기가 맛있어요. 
2. 사장님 및 직원분들 엄청 친절해요. 
(저희는 요청 사항 많은 프로 민원인인데도 항상 힘든 내색 없이 들어주십니다 ㅠㅜ 갬동) 
3. 쌈, 파절이, 미나리, 소스4종류 등등 반찬류가 풍부해요. 
(미나리 러버... )
4. 가격이 합리적이에요. 
5. 살얼음 맥주가 크으 말모... 

모자른 것 하나 없어요. 
냉삼 드시고 싶을때 무조건 오세요!!"
2028075615,cho****,6.3.수,처음방문인데 맛있어용^^
2028075615,qnf****,6.3.수,"직원분들이 친절하고 음식도 다양하고 맛잇어용🩷
길가다가 들어오게 되었는데 다음에도 또 찾을거 같네용
차돌이랑 파인샤베트가 진짜 맛잇어용!!"
2028075615,ska****,6.3.수,"리뷰는 처음이지만 2번째 방문! 먹다가 찍어서 사진이 아쉽지만 정말 맛있고, 직원분도 사장님도 친절하셔요."
2028075615,0312yun,6.3.수,"다른 냉삼집에 비해 스끼다시 최고!
고기질도 좋아요~~ 몇번째오는지 모르겠어요
항상 잘 먹고갑니다"
2028075615,vlsjttosen,6.3.수,진짜 너무 맛있습니다 3번째 방문인대 질리지가 않아요 ㅎㅎ
2028075615,Stefano7366,6.3.수,진짜존맛
