식당ID,작성자,작성일,리뷰내용
1028354634,손향오,6.9.화,진짜 너무 맛있고 잘 먹었습니다. 강남에서 고기 먹으려면 일로 와야 될 것 같아요. 사진 찍는것도 까먹고 걍 올리네여
1028354634,아방규르드,6.9.화,"잘먹고 갑니다
실속세트 맛있어요❤️"
1028354634,Uzzul,6.9.화,"고기가 넘 부드러워서 맛있게 먹고 갑니다
된찌추천"
1028354634,짱귀요미님,6.10.수,고기집 검색해서 갔는데...고기는 맛은 그냥그래요
1028354634,kal****,6.9.화,"강남역 맛집이에요!
돼지 고기중에 제일 맛있고 다양하게 여러 반찬들과 즐길수 있어서 좋아요!"
1028354634,yoo****,6.9.화,"강남역맛집!! 구워서 주시는데 부위별로 설명도 해주시고 
특별한 부위도 있었어요!! 너무너무 잘 먹고 갑니다!!"
1028354634,my0ong,6.9.화,유명한 맛집이라고 해서 방문했는데 왜 유명한지 알 것 같아요 너무 맛있고 깍둑가브리살 대박이에용🫶🏻👍🏻
1028354634,핏린이,6.9.화,강남역맛집 맛있어요 !!!!! 강추함다
1028354634,rom9566,6.9.화,친구랑 맛있게 먹었습미다 :) 벌써 세번째 방문이에요 ㅎㅎ
1028354634,wlt****,6.9.화,"유명하다고 해서 왔는데, 너무 맛있고 친절하고 좋아요."
1028354634,h1h1hello,6.9.화,마싯어요 계란찜최고
1028354634,wldyd2316,6.9.화,"고기도 맛있고 직원분들도 친절하세요!!
다음에 친구들 데리고 또 올게요:)감사해요♪(*´∀｀)"
1028354634,bju****,6.8.월,"강남역 맛집 추천!!
돼지갈비가 누구나 호불호 없이 먹을 수 있는 맛이에요! 
다들 한번씩 와보는거 추천"
1028354634,yerikorea,6.8.월,맛있어요 친절해요 강추
1028354634,김도근97,6.8.월,콜키지프리 나이스 베리굿
1028354634,Regina1995,6.8.월,"지인들이 강남역맛집 물어보면 꼭 추천하는 곳입니다! 열 번은 넘게 방문했어요. 고기 질도 좋은데 양도 많고, 직접 구워주신 후에 따뜻한 석판에 올려주시니 오랫동안 따뜻하게 먹을 수 있어서 좋습니다!"
