식당ID,작성자,작성일,리뷰내용
1098302664,don****,6.9.화,묵사발도 서비스로 주시고 고기도 맛있어요~!
1098302664,juhee38,6.9.화,고기가 땡겨서 먹었는 데 정말 맛있었어요!! 잘 먹고 갑니다☺️ 다음에 또 재방문 할게요~~!
1098302664,홀릭7122,6.9.화,"너무 너무 맛있는 석암생소금구이 다음에 꼭 또 오고 싶어요. 돌판 짜파게티도 정말 맛있고 우리는 모듬으로 시켰는데, 고기 질이 정말 좋아요. 김치도 구워 주는 음식점 최고예요!!!!🩷"
1098302664,세나12,6.9.화,강남역 핫플인 고기집이라서 가봤는데 왜 핫한지 알겠음!! 일단 고기가 너무 맛있음 ㅠ 불판도 특이한데 거기에 김치 한가득 구워서 같이 먹으니 맛없없임 ㅎㅎ 모둠으로 주문하면 3가지 부위를 다 먹을 수 있는데 다 맛있음!! 멜젓이랑 소스에 푹 찍어 먹으면 더 맛있음~ 그리고 마지막에 볶음밥이랑 짜파게티까지!! 너무 맛있게 잘 먹음!!
1098302664,YSH0231,6.8.월,"김부장 보고 와보고 싶었는네 드디어 왔네요
맛있아요 ~~"
1098302664,씨더블,6.8.월,김치도 맛있게먹었습니다
1098302664,dbt****,6.8.월,먹고 싶었던 석암생 와서 맛있게 먹고 갑니다!
1098302664,p-****,6.8.월,맛잇어요👍👍👍
1098302664,wod****,6.8.월,분위기가 좋어용 너무 맛있습니다!
1098302664,오킿,6.9.화,"돌판위에 고기와 김치를 구워먹는 세련된 삼겹살 맛집. 모듬(삼겹,항정,덧살)으로 주문했고 고기맛이 뛰어나며 특제소스가 정말 맛있어서 간만에 맛좋은 고기를 먹은것 같다. 이중 삽겹살이 제일 맛있었고 추가주문도 삼겹살로 했다. 이집의 시그니처인 돌판짜장은 꼭먹어야하며 곁들어 나오는 무생체맛의 감칠맛이 아주 좋다. 양이 좀 적은거 같은 느낌이 들지만 너무 먹고 싶은 마음이 커서 그런거 같기두..."
1098302664,pho****,6.8.월,"강남점은 처음인데 역시 맛있어요 
구워주셔서 좋아요
또올게용"
1098302664,cha****,6.8.월,"맛집 체인답게 고기도 너무 맛있고 분위기랑 직원 분들도 다 친절하세요!!
특히 김치도 너무 맛닜어요"
1098302664,김지운5322,6.8.월,사장님도 친절하시고 음식 맛도 너무 좋습니다 최고입니다
1098302664,mycatisrockstar,6.7.일,고기 질도 좋고 너무너무너무 맛잇어요 좌석간 간격도 넓어서 너무 쾌적합니다 💖💖
1098302664,사람3313,6.7.일,돌판에 구워먹는거부터 너무 신기한데 고기까지 맛이ㅆ어요!! 오랜만에 강남 놀러와서 야무지게 먹었습니다
1098302664,aplw,6.7.일,너무 맛있고 양 많고 친절해요!
1098302664,kle****,6.7.일,맛있어용
1098302664,lov****,6.7.일,짜빠게티가 너무 맛잇어보여서 왔어요 ~ !! 고기질도 조아요 ㅎㅎ
1098302664,pmi****,6.7.일,너무 맛있게 잘 먹었습니다! 번창하세요 ㅎㅎ
1098302664,철두50,6.7.일,맛있어서 또 왔어요!! 천겹이 자꾸 생각나서 웨이팅 각오히고 왔는데 바로 들어왔습니다🩷 매장 깨끗하구 음식도 금방 나와용
1098302664,박순자65,6.7.일,너무 맛있어요 체공
