식당ID,작성자,작성일,리뷰내용
2089541139,이유쓰,5.2.토,지난주에 돼지고기 너무 맛있게 먹어서 오늘은 소고기 먹으러 갔어요. 밑반찬이 고급 고기집 부럽지 않게 맛있고 무엇보다 고기질이  정말 최고급이네요!  소고기뿐만 아니라 돼지고기와 서비스로 주신 껍데기 정말 최고👍 껍데기가 이렇게 맛있는줄 처음 알았습니다! 추천합니더!! 다음엔 육회와 냉면 도전하려구요~
2089541139,햅삐데에에이,5.4.월,퇴근하고 팀 회식 다녀왔는데 분위기도 너무 좋고 직장인들 회식을 다 요기서 하더라고요 ㅎㅎ 다음에는 가족들과도 오고싶은 곳이였어요!! 고기 맛집 인정!!
2089541139,pps****,5.7.목,"회사 동료들이랑 퇴근하고 다녀왔는데 고기 굽는 냄새부터 너무 좋고 두툼해서 육즙이 팡팡 터져요
또 시끄럽지 않아서 이야기하면서 먹기 괜찮았고 다음 번 회식 장소로 요기 제안해보려고요 ㅎㅎ"
2089541139,토미츄,5.7.목,"가족끼리 외식으로 다녀왔는데 고기 퀄리티 괜찮고 
반찬도 깔끔하게 잘 나와서 부모님께서 엄청 좋아하셨어요 ~ 매장도 넓은 편이라 편하게 식사하기 좋아서 가족모임장소로 추천!!"
2089541139,hee30740,5.7.목,토종흑돼지오겹살 쫀득쫀득하면서 너무 맛있고 육즙 팡팡 터져요 ㅎㅎ 고기 마블링도 좋고 찌개도 너무 맛있었어요!! 다음에 또 방문할게요!!
2089541139,ilw****,5.13.수,고급스러운 분위기덕에 모임장소로 최적이구요 고기잡내없이 고소하고 일품이에요 된장찌개가 인상깊더군요
2089541139,ayrl****,5.13.수,고기를 직접 구워주셔서 편하게 대화하며 즐길수 있었어요 밑반찬 구성도 알차고 정갈해서 부모님 모시고 가기 좋아네요 또 갈께요
2089541139,토미츄,5.13.수,"한우생갈비모듬 퀄리티가 진짜 좋아요!! ㅎㅎ
고기 자체가 부드럽고 육즙도 좋아서 굽자마자 
바로 순삭했네요ㅎㅎ 같이 시킨 파채라면도 은근 별미고 고기랑 조합이 잘 어울렸요~~ 매장 분위기도 깔끔해서 데이트나 모임으로 가기 괜찮은 곳 같아요!"
2089541139,하하호호흐히히,5.13.수,"흑돼지오겹살이랑 돼지껍목살 먹고 왔는데 
고기 잡내 없이 엄청 쫀득하고 맛있었어요!
특히 껍목살은 식감이 독특해서 계속 손 가더라고요ㅋㅋ 직원분들도 친절하게 잘 챙겨주시고 반찬 구성도 깔끔해서 만족했습니다. 압구정에서 고기 맛집 찾으면 재방문할 듯해요!"
2089541139,룰루랄라29,5.14.목,"현대고기담 강남압구정점에서 횡성한우한판이랑 된장찌개 먹었는데 고기 육즙이 풍부하고 부드러워서 정말 맛있네요
된장찌개도 구수하고 깊은 맛이라 고기랑 잘 짱 잘어울려요"
2089541139,hhh9****,5.14.목,흑돼지오겹살이랑 흑돼지껍목살 먹었는데 고기가 쫄깃하면서도 육즙이 미침>_< 껍목살은 처음들어봤는데 이게 진짜 맛도리에여 ㅋㅋㅋㅋㅋ 담에 껍목살먹으러 꼬올듯 ㅠㅠ
2089541139,jiwo****,5.14.목,"흑돼지오겹살 무슨일...? 진짜 두툼한데 질기지않아서 너무 신기해요 그냥 입에서 녹음녹음 ㅠㅠ
특이하게 청국장이있어서 후식으로 주문했거든요?!
이게 또 별미네여^^ 한우파채라면도 그냥 라면아님 ㅠㅠ 맛없는게 없어요"
2089541139,이쏭114,5.14.목,"한우도있어서 한우먹고싶었지만...회식이었기때문에 흑돼지로주문....ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 
근데 흑돼지 진짜 맛집이네요 제주도에서 먹었던것보다 여기가 훨 맛있음 
고기가 워낙 신선해서 한우도 먹어보고픔 ㅠㅠ
다음엔 친구랑 올께여 사장님^^"
2089541139,김세미2,5.15.금,"회식엔 고기지!! 한우특수부위모듬으로 먹었는데 역시 한우네요 다음 회식도 무조건 여기
오랜만에 소고기 먹었더니 잘 먹고갑니다앙"
2089541139,김정은8719,5.15.금,와 진짜 여기 완전 조아 ㅎㅎㅎ 너무 맛있어요 고기가 입에서 살살 녹네 녹아ㅠㅠ 우리 가족 배부르게 잘 먹고 가용 여기는 또 오고싶네요.
2089541139,수영꼬,5.12.화,"모임하기 너무좋았어요 가게도 깔끔하고 넓어서 쾌적합니다. 
기본찬도 잘나오고 제일 중요한 한우가 너무 신선하고 꼬소합니다. 
소고기 많이먹으면 느끼한데.. 느끼하지않고 담백하게 좋더라구요. 
다음엔 부모님 모시고 가야겠습니다!"
2089541139,지우비39,5.12.화,"가족들이랑 소고기 먹고싶을때마다 방문하는 일등 고기집!!! 💛💛
사장님도 넘 친절하시고 테이블도 넓어서 깔끔!! 
고기 퀄리티에 비해 가격도 너무 좋고 같이나오는 야채들도 싱싱하네요 
여기 육회비빔밤 꼭 드셔보세요 완전 강추합니다"
2089541139,율율980,5.12.화,"전부터 지인이 추천해주셔서 가보고싶었는데 
드디어 다녀왔어요... 맛집 잘아는 지인이라 궁금했는데 역시 맛있네요 
고기냄새도 하나도 안나고 씹으면 씹을수록 육즙 팡팡 터져서 진짜 부드러워요.
고기 하나도 질기지않아서 아이들도 정말 잘먹어서 최애 고기집이 될꺼같아용 ㅎ👍👍"
2089541139,bom****,5.12.화,삼겹살 육즙 미쳤음.. 가족끼리 밥 먹으러 왔는데 맛있게 먹고 육회 비빔밥 양념도 찰떡이라 고기랑 같이 먹르니까 잘 어울렸어요~ 자주 방문할 예정🙂
2089541139,tpa****,4.4.토,"가족들이랑 첫방문이였는데 너무 맛있게 먹었어요
사장님께서 친절하게 설명도 잘해주시고
고기도 너무맛있고 특히 된장찌게 너어무 맛있어요
자주 방문할거같아요 😊"
2089541139,승찌우,5.12.화,"와 한우 마블링이 미쳤어요....
고기질도 너무좋고 안에 육즙이 꽉차있어서
부드럽고 촉촉합니다.. 
오랜만에 소고기 폭식하고 너무 잘먹고가요!!😍😍"
